trial,timestamp,learning_rate,hidden_dim,num_layers,dropout_rate,max_epochs,test_approximation_rate,val_approximation_rate,test_infeasible_rate,val_infeasible_rate,test_mean_load_factor,val_mean_load_factor,test_loss,val_loss,test_time,val_time
256,2025-09-28T08:13:11.651912,0.0001,64,5,0.3,5,72.04956817626953,68.81077575683594,0.0,0.0,0.4558156132698059,0.47365516424179077,3.726528227329254,3.719580441713333,8.244049549102783,8.280892372131348
257,2025-09-28T08:18:32.800624,0.0001,64,5,0.3,10,78.49369049072266,78.32064819335938,0.0,0.0,0.41839438676834106,0.41614285111427307,0.5210303291678429,0.5207240357995033,8.499482154846191,8.455243825912476
258,2025-09-28T08:26:26.402383,0.0001,64,5,0.3,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5192774012684822,0.5195881985127926,8.474714517593384,8.431985139846802
259,2025-09-28T08:36:51.015037,0.0001,64,5,0.3,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5260261818766594,0.5263374745845795,8.399100303649902,8.381531238555908
260,2025-09-28T08:39:54.158435,0.0001,64,5,0.4,5,72.04956817626953,68.81077575683594,0.0,0.0,0.4558156132698059,0.47365516424179077,3.726528227329254,3.719580441713333,8.298259258270264,8.234646797180176
261,2025-09-28T08:45:13.220439,0.0001,64,5,0.4,10,78.49369049072266,78.32064819335938,0.0,0.0,0.41839438676834106,0.41614285111427307,0.5210303291678429,0.5207240357995033,8.557976484298706,8.444764375686646
262,2025-09-28T08:53:06.040562,0.0001,64,5,0.4,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5192774012684822,0.5195881985127926,8.40424370765686,8.396359205245972
263,2025-09-28T09:03:29.780384,0.0001,64,5,0.4,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5260261818766594,0.5263374745845795,8.473125219345093,8.327455282211304
264,2025-09-28T09:07:47.384971,0.0001,64,10,0.2,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,6.781911700963974,6.769003838300705,8.34337043762207,8.219328165054321
265,2025-09-28T09:15:29.182391,0.0001,64,10,0.2,10,75.56602478027344,72.6272964477539,0.0,0.0,0.434604287147522,0.4487649202346802,3.1267194002866745,3.1208947896957397,8.590173721313477,8.561398983001709
266,2025-09-28T09:26:57.436574,0.0001,64,10,0.2,15,73.38221740722656,73.20722198486328,0.0,0.0,0.4475378394126892,0.4452098608016968,1.70833071321249,1.705269880592823,8.71934700012207,8.698421478271484
267,2025-09-28T09:42:08.618086,0.0001,64,10,0.2,20,73.78023529052734,74.05919647216797,0.0,0.0,0.4451235234737396,0.4400882124900818,1.0543007925152779,1.0525992810726166,8.712100267410278,8.66412353515625
268,2025-09-28T09:46:23.320437,0.0001,64,10,0.3,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,6.781911700963974,6.769003838300705,8.304692029953003,8.228218078613281
269,2025-09-28T09:54:06.013448,0.0001,64,10,0.3,10,75.56602478027344,72.6272964477539,0.0,0.0,0.434604287147522,0.4487649202346802,3.1267194002866745,3.1208947896957397,8.637027740478516,8.578934669494629
270,2025-09-28T10:05:34.842666,0.0001,64,10,0.3,15,73.38221740722656,73.20722198486328,0.0,0.0,0.4475378394126892,0.4452098608016968,1.70833071321249,1.705269880592823,8.729805707931519,8.794860363006592
271,2025-09-28T10:20:57.417225,0.0001,64,10,0.3,20,73.78023529052734,74.05919647216797,0.0,0.0,0.4451235234737396,0.4400882124900818,1.0543007925152779,1.0525992810726166,8.746538639068604,8.748754501342773
272,2025-09-28T10:25:13.545026,0.0001,64,10,0.4,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,6.781911700963974,6.769003838300705,8.36880111694336,8.192450523376465
273,2025-09-28T10:33:00.600080,0.0001,64,10,0.4,10,75.56602478027344,72.6272964477539,0.0,0.0,0.434604287147522,0.4487649202346802,3.1267194002866745,3.1208947896957397,8.62791919708252,8.672860860824585
274,2025-09-28T10:44:34.289461,0.0001,64,10,0.4,15,73.38221740722656,73.20722198486328,0.0,0.0,0.4475378394126892,0.4452098608016968,1.70833071321249,1.705269880592823,8.69839358329773,8.630911350250244
275,2025-09-28T10:59:57.946913,0.0001,64,10,0.4,20,73.78023529052734,74.05919647216797,0.0,0.0,0.4451235234737396,0.4400882124900818,1.0543007925152779,1.0525992810726166,8.781915426254272,8.71725845336914
276,2025-09-28T11:05:30.233843,0.0001,64,15,0.2,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,14.672565042972565,14.645007848739624,8.574846744537354,8.537522077560425
277,2025-09-28T11:15:44.655802,0.0001,64,15,0.2,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,11.514047503471375,11.49261850118637,8.610107660293579,8.533357858657837
278,2025-09-28T11:30:53.130075,0.0001,64,15,0.2,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,9.465707242488861,9.448166370391846,8.608322620391846,8.520285367965698
279,2025-09-28T11:51:00.495380,0.0001,64,15,0.2,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,8.163460612297058,8.148413985967636,8.716376304626465,8.601666688919067
280,2025-09-28T11:56:31.014492,0.0001,64,15,0.3,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,14.672565042972565,14.645007848739624,8.659014463424683,8.606618165969849
281,2025-09-28T12:06:43.443036,0.0001,64,15,0.3,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,11.514047503471375,11.49261850118637,8.816028833389282,8.756381511688232
282,2025-09-28T12:21:47.054698,0.0001,64,15,0.3,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,9.465707242488861,9.448166370391846,8.534878015518188,8.463913202285767
283,2025-09-28T12:41:53.069321,0.0001,64,15,0.3,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,8.163460612297058,8.148413985967636,8.593346118927002,8.469837427139282
284,2025-09-28T12:47:25.379256,0.0001,64,15,0.4,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,14.672565042972565,14.645007848739624,8.677864789962769,8.57319164276123
285,2025-09-28T12:57:30.350275,0.0001,64,15,0.4,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,11.514047503471375,11.49261850118637,8.645177125930786,8.560156106948853
286,2025-09-28T13:12:35.086156,0.0001,64,15,0.4,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,9.465707242488861,9.448166370391846,8.628965377807617,8.546969652175903
287,2025-09-28T13:32:33.681058,0.0001,64,15,0.4,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,8.163460612297058,8.148413985967636,8.574153184890747,8.545127630233765
288,2025-09-28T13:36:26.017327,0.0001,128,5,0.2,5,74.12312316894531,70.06941223144531,0.0,0.0,0.443064421415329,0.4651470482349396,3.4115603864192963,3.405023530125618,8.683380126953125,8.540768146514893
289,2025-09-28T13:43:23.608512,0.0001,128,5,0.2,10,68.2657241821289,68.4134521484375,0.0,0.0,0.4810806214809418,0.4764060080051422,0.5006467383354902,0.5013609286397696,8.807941913604736,8.722020626068115
290,2025-09-28T13:53:41.460141,0.0001,128,5,0.2,15,67.05337524414062,67.50997161865234,0.0,0.0,0.4897787570953369,0.48278167843818665,0.5512581057846546,0.5518254786729813,8.74560284614563,8.719627618789673
291,2025-09-28T14:07:21.690276,0.0001,128,5,0.2,20,66.75543212890625,67.48958587646484,0.0,0.0,0.491964727640152,0.482927531003952,0.5608626417815685,0.5614090599119663,8.744784593582153,8.64633846282959
292,2025-09-28T14:11:15.259129,0.0001,128,5,0.3,5,74.12312316894531,70.06941223144531,0.0,0.0,0.443064421415329,0.4651470482349396,3.4115603864192963,3.405023530125618,8.59792423248291,8.603655099868774
293,2025-09-28T14:18:12.322722,0.0001,128,5,0.3,10,68.2657241821289,68.4134521484375,0.0,0.0,0.4810806214809418,0.4764060080051422,0.5006467383354902,0.5013609286397696,8.765215158462524,8.718483686447144
294,2025-09-28T14:28:33.636966,0.0001,128,5,0.3,15,67.05337524414062,67.50997161865234,0.0,0.0,0.4897787570953369,0.48278167843818665,0.5512581057846546,0.5518254786729813,8.759984254837036,8.665695190429688
295,2025-09-28T14:42:12.866824,0.0001,128,5,0.3,20,66.75543212890625,67.48958587646484,0.0,0.0,0.491964727640152,0.482927531003952,0.5608626417815685,0.5614090599119663,8.733055830001831,8.680358409881592
296,2025-09-28T14:46:05.756115,0.0001,128,5,0.4,5,74.12312316894531,70.06941223144531,0.0,0.0,0.443064421415329,0.4651470482349396,3.4115603864192963,3.405023530125618,8.64033579826355,8.52380657196045
297,2025-09-28T14:53:01.438872,0.0001,128,5,0.4,10,68.2657241821289,68.4134521484375,0.0,0.0,0.4810806214809418,0.4764060080051422,0.5006467383354902,0.5013609286397696,8.7856764793396,8.66384243965149
298,2025-09-28T15:03:16.628024,0.0001,128,5,0.4,15,67.05337524414062,67.50997161865234,0.0,0.0,0.4897787570953369,0.48278167843818665,0.5512581057846546,0.5518254786729813,8.683008432388306,8.668095111846924
299,2025-09-28T15:16:52.277273,0.0001,128,5,0.4,20,66.75543212890625,67.48958587646484,0.0,0.0,0.491964727640152,0.482927531003952,0.5608626417815685,0.5614090599119663,8.759395599365234,8.657322883605957
300,2025-09-28T15:22:39.808225,0.0001,128,10,0.2,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,9.45935595035553,9.441490709781647,8.807354211807251,8.69801664352417
301,2025-09-28T15:33:28.198846,0.0001,128,10,0.2,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.6830966360867023,0.6831711046397686,9.238044261932373,9.187678813934326
302,2025-09-28T15:49:44.502590,0.0001,128,10,0.2,15,66.85643005371094,67.31678771972656,0.0,0.0,0.49122154712677,0.4841671586036682,0.6720608174800873,0.6722059994935989,9.139726161956787,9.124286413192749
303,2025-09-28T16:11:28.545721,0.0001,128,10,0.2,20,66.74424743652344,67.1326904296875,0.0,0.0,0.49204719066619873,0.4854948818683624,0.6901082023978233,0.6901566907763481,9.22357439994812,9.155736923217773
304,2025-09-28T16:17:24.162496,0.0001,128,10,0.3,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,9.45935595035553,9.441490709781647,8.810924768447876,8.759849786758423
305,2025-09-28T16:28:24.632647,0.0001,128,10,0.3,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.6830966360867023,0.6831711046397686,9.270739078521729,9.143542289733887
306,2025-09-28T16:44:44.229137,0.0001,128,10,0.3,15,66.85643005371094,67.31678771972656,0.0,0.0,0.49122154712677,0.4841671586036682,0.6720608174800873,0.6722059994935989,9.156830787658691,9.097727060317993
307,2025-09-28T17:06:27.066125,0.0001,128,10,0.3,20,66.74424743652344,67.1326904296875,0.0,0.0,0.49204719066619873,0.4854948818683624,0.6901082023978233,0.6901566907763481,9.172882318496704,9.098700761795044
308,2025-09-28T17:12:21.983943,0.0001,128,10,0.4,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,9.45935595035553,9.441490709781647,8.800427436828613,8.734959840774536
309,2025-09-28T17:23:21.328565,0.0001,128,10,0.4,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.6830966360867023,0.6831711046397686,9.153838396072388,9.131659746170044
310,2025-09-28T17:39:36.476459,0.0001,128,10,0.4,15,66.85643005371094,67.31678771972656,0.0,0.0,0.49122154712677,0.4841671586036682,0.6720608174800873,0.6722059994935989,9.157942295074463,9.163139581680298
311,2025-09-28T18:01:16.404634,0.0001,128,10,0.4,20,66.74424743652344,67.1326904296875,0.0,0.0,0.49204719066619873,0.4854948818683624,0.6901082023978233,0.6901566907763481,9.17957878112793,9.076596975326538
312,2025-09-28T18:09:00.439682,0.0001,128,15,0.2,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,39.11180520057678,39.03732419013977,9.227787017822266,9.14050555229187
313,2025-09-28T18:23:42.347688,0.0001,128,15,0.2,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,28.264599680900574,28.210759043693542,9.368447303771973,9.215604066848755
314,2025-09-28T18:45:31.313760,0.0001,128,15,0.2,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,21.308743238449097,21.268256187438965,9.309810638427734,9.201505899429321
315,2025-09-28T19:14:09.087544,0.0001,128,15,0.2,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,17.942532896995544,17.90842914581299,9.309483289718628,9.179153680801392
316,2025-09-28T19:21:50.198186,0.0001,128,15,0.3,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,39.11180520057678,39.03732419013977,9.225292682647705,9.055892705917358
317,2025-09-28T19:36:24.261287,0.0001,128,15,0.3,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,28.264599680900574,28.210759043693542,9.243072509765625,9.15941047668457
318,2025-09-28T19:58:15.850967,0.0001,128,15,0.3,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,21.308743238449097,21.268256187438965,9.176872491836548,9.179546356201172
319,2025-09-28T20:26:52.681292,0.0001,128,15,0.3,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,17.942532896995544,17.90842914581299,9.124998092651367,9.025558233261108
320,2025-09-28T20:34:32.161988,0.0001,128,15,0.4,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,39.11180520057678,39.03732419013977,9.232738494873047,9.131738662719727
321,2025-09-28T20:48:49.681605,0.0001,128,15,0.4,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,28.264599680900574,28.210759043693542,9.199899673461914,9.090863943099976
322,2025-09-28T21:10:16.338765,0.0001,128,15,0.4,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,21.308743238449097,21.268256187438965,9.174341678619385,9.084270238876343
323,2025-09-28T21:38:56.912403,0.0001,128,15,0.4,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,17.942532896995544,17.90842914581299,9.420661449432373,9.395228624343872
